eta,grid,time,nonlinear_iterations
0.1,256,0.06168242238468207,4
0.1,256,0.0618394397291535,4
0.1,256,0.06199220654526912,5
0.1,256,0.06214137263199621,5
0.1,256,0.06228750366675634,5
0.1,256,0.06243107699925677,5
0.1,256,0.06257250064006002,5
0.1,256,0.06271212880877947,5
0.1,256,0.0628502738343753,5
0.1,256,0.06298721539583453,5
0.1,256,0.06312320784644566,5
0.1,256,0.06325848614332291,5
0.1,256,0.06339327075420494,5
0.1,256,0.06352777181309537,5
0.1,256,0.06366219272806732,5
0.1,256,0.06379673339783869,5
0.1,256,0.06393159316179128,5
0.1,256,0.06406697358663643,5
0.1,256,0.06420308117914771,5
0.1,256,0.06434013010652199,5
0.1,256,0.06447834500292085,5
0.1,256,0.06461783890250017,4
0.1,256,0.06475706575114923,4
0.1,256,0.06489610200285631,4
0.1,256,0.06503510608765357,4
0.1,256,0.06517424041294353,4
0.1,256,0.06531366980814056,4
0.1,256,0.06545356388644209,4
0.1,256,0.06559409962994221,4
0.1,256,0.06573546406844154,4
0.1,256,0.06587785710721182,4
0.1,256,0.06602149457425477,4
0.1,256,0.06616661156806576,4
0.1,256,0.06631346620151524,4
0.1,256,0.06646234385759042,4
0.1,256,0.06661356209988591,4
0.1,256,0.06676525834225197,4
0.1,256,0.06691343400328298,4
0.1,256,0.06705840249071433,4
0.1,256,0.06720066311595403,4
0.1,256,0.0673406548489188,4
0.1,256,0.06747875734598269,4
0.1,256,0.06761530350268878,4
0.1,256,0.06775058982519637,4
0.1,256,0.06788488460655498,4
0.1,256,0.06801843447968123,4
0.1,256,0.06815146978537585,4
0.1,256,0.06828420907365197,4
0.1,256,0.06841686297396077,4
0.1,256,0.06854963761358353,4
0.1,256,0.06868273772510691,4
0.1,256,0.06881636955810418,4
0.1,256,0.06895074369345523,4
0.1,256,0.06908607784897126,4
0.1,256,0.06922259976081897,4
0.1,256,0.06936055022595455,4
0.1,256,0.06949851281572075,4
0.1,256,0.06963565198868948,4
0.1,256,0.06977210103972051,4
0.1,256,0.06990803655640758,4
0.1,256,0.07004363140826146,4
0.1,256,0.07017905515269335,4
0.1,256,0.07031447674534085,4
0.1,256,0.07045006721556119,4
0.1,256,0.07058600225518977,4
0.1,256,0.07072246478409773,4
0.1,256,0.07085964756034681,4
0.1,256,0.07099775590482779,4
0.1,256,0.07113701061575253,4
0.1,256,0.07127765115770118,4
0.1,256,0.07141993922361338,4
0.1,256,0.07156416278703971,4
0.1,256,0.07170932220260252,4
0.1,256,0.07185179863106655,4
0.1,256,0.07199182120683581,4
0.1,256,0.07212979340946359,4
0.1,256,0.07226607885766748,4
0.1,256,0.07240099967057986,4
0.1,256,0.07253484519316269,4
0.1,256,0.0726678795010517,4
0.1,256,0.07280034750436988,4
0.1,256,0.07293248000175979,4
0.1,256,0.0730644979690355,4
0.1,256,0.07319661629696828,4
0.1,256,0.07332904714391204,4
0.1,256,0.07346200303598785,4
0.1,256,0.07359569982588693,4
0.1,256,0.07373035960811786,4
0.1,256,0.07386621368193291,4
0.1,256,0.07400350565222806,4
0.1,256,0.07414249476302283,4
0.1,256,0.07428047826863086,4
0.1,256,0.07441703117868004,4
0.1,256,0.07455235496939787,4
0.1,256,0.07468666743852735,4
0.1,256,0.07482017293253743,4
0.1,256,0.07495306471788232,4
0.1,256,0.07508552857924042,4
0.1,256,0.07521774606850788,4
0.1,256,0.07534989743681444,4
0.1,256,0.07548216434891866,4
0.1,256,0.07561473246904948,4
0.1,256,0.07574779399849904,4
0.1,256,0.07588155024117228,4
0.1,256,0.07601621427338097,4
0.1,256,0.07615201379815902,4
0.1,256,0.07628919427236347,4
0.1,256,0.07642802240726163,4
0.1,256,0.07656872545998389,4
0.1,256,0.07670745797654495,4
0.1,256,0.07684436401630219,4
0.1,256,0.07697978080040439,4
0.1,256,0.077114021458573,4
0.1,256,0.07724737044684486,4
0.1,256,0.07738008979984685,4
0.1,256,0.07751242482277748,4
0.1,256,0.07764460889347971,4
0.1,256,0.07777686759556296,4
0.1,256,0.07790942237713668,4
0.1,256,0.07804249388953945,4
0.1,256,0.07817630513258961,4
0.1,256,0.07831108451524851,4
0.1,256,0.07844706893087688,4
0.1,256,0.07858450694309391,4
0.1,256,0.07872366218098142,4
0.1,256,0.07886481705097403,4
0.1,256,0.07900402330143921,4
0.1,256,0.07914117506087645,4
0.1,256,0.07927656135639012,4
0.1,256,0.0794104615927584,4
0.1,256,0.07954312912618157,4
0.1,256,0.07967479630032537,4
0.1,256,0.07980567963387986,4
0.1,256,0.07993598421045306,4
0.1,256,0.08006590743051671,4
0.1,256,0.08019564229763845,4
0.1,256,0.08032538037728075,4
0.1,256,0.08045531454117075,4
0.1,256,0.08058564159361849,4
0.1,256,0.08071656486619438,4
0.1,256,0.08084829686255091,4
0.1,256,0.08098106203516349,4
0.1,256,0.08111509978012102,4
0.1,256,0.08125066774497382,4
0.1,256,0.08138804555860969,4
0.1,256,0.08152437262398132,4
0.1,256,0.08165947408375014,4
0.1,256,0.08179362494231175,4
0.1,256,0.08192710207756038,4
0.1,256,0.08206016493522306,4
0.1,256,0.08219305941264318,4
0.1,256,0.08232602230231588,4
0.1,256,0.08245928525361053,4
0.1,256,0.08259307835979353,4
0.1,256,0.08272763350864061,4
0.1,256,0.08286318761669033,4
0.1,256,0.08299998585489286,4
0.1,256,0.08313828496839772,4
0.1,256,0.08327835679479402,4
0.1,256,0.08342049209311946,4
0.1,256,0.08356398877456722,4
0.1,256,0.08370472231344475,4
0.1,256,0.08384286763293684,4
0.1,256,0.08397880636788337,4
0.1,256,0.08411288452202877,4
0.1,256,0.08424540854638632,4
0.1,256,0.08437665355902178,4
0.1,256,0.08450687052551882,4
0.1,256,0.08463629209514245,4
0.1,256,0.08476513742084354,4
0.1,256,0.084893616235482,4
0.1,256,0.08502193239051208,4
0.1,256,0.08515028701678479,4
0.1,256,0.08527888143552304,4
0.1,256,0.08540791992667064,4
0.1,256,0.08553761244894777,4
0.1,256,0.08566817739936138,4
0.1,256,0.08579984449866365,4
0.1,256,0.08593285789293208,4
0.1,256,0.08606747957014708,4
0.1,256,0.08620341868067204,4
0.1,256,0.0863385511624781,4
0.1,256,0.08647303275033535,4
0.1,256,0.0866071265521357,4
0.1,256,0.08674108837937625,4
0.1,256,0.08687516501670355,4
0.1,256,0.0870095980613512,4
0.1,256,0.08714462768838488,4
0.1,256,0.08728049618378815,4
0.1,256,0.08741745135772119,4
0.1,256,0.08755574995220435,4
0.1,256,0.08769566115300563,4
0.1,256,0.08783747031751903,4
0.1,256,0.08798148303949488,4
0.1,256,0.08812802968828229,4
0.1,256,0.08827271619250013,4
0.1,256,0.08841412945084184,4
0.1,256,0.08855267652786392,4
0.1,256,0.08868880453243945,4
0.1,256,0.08882290450712391,4
0.1,256,0.08895531885079254,4
0.1,256,0.08908635200587338,4
0.1,256,0.08921627908227921,4
0.1,256,0.08934535273333723,4
0.1,256,0.08947380875063855,4
0.1,256,0.08960187072712317,4
0.1,256,0.08972975404607414,4
0.1,256,0.08985766939110142,4
0.1,256,0.08998582592985002,4
0.1,256,0.09011443429592625,4
0.1,256,0.09024370947549296,4
0.1,256,0.09037387369471211,4
0.1,256,0.09050515940027858,4
0.1,256,0.09063781242698772,4
0.1,256,0.09077209545348833,4
0.1,256,0.09090807416946985,4
0.1,256,0.09104364383181388,4
0.1,256,0.09117895153588518,4
0.1,256,0.09131425325369237,4
0.1,256,0.09144944447396562,4
0.1,256,0.09158424483487723,4
0.1,256,0.09171881475777723,4
0.1,256,0.09185333842647278,4
0.1,256,0.09198800454493913,4
0.1,256,0.0921230079570375,4
0.1,256,0.09225855233159534,4
0.1,256,0.09239485296258119,4
0.1,256,0.09253213971918198,4
0.1,256,0.09267066023883742,4
0.1,256,0.09281068347143533,4
0.1,256,0.09295250370124175,4
0.1,256,0.09309418665079341,4
0.1,256,0.09323308929454092,4
0.1,256,0.09336950046798222,4
0.1,256,0.09350382784352188,4
0.1,256,0.09363643637339723,4
0.1,256,0.09376764982209634,4
0.1,256,0.09389775969141848,4
0.1,256,0.09402703274266105,4
0.1,256,0.09415571710694019,4
0.1,256,0.09428404735073095,4
0.1,256,0.09441224878640185,4
0.1,256,0.0945405412463418,4
0.1,256,0.0946691424902739,4
0.1,256,0.09479827138266453,4
0.1,256,0.0949281509561866,4
0.1,256,0.0950590114650947,4
0.1,256,0.09519109352740787,4
0.1,256,0.09532465145611825,4
0.1,256,0.09545995688706831,4
0.1,256,0.09559674332501304,4
0.1,256,0.09573347786168362,4
0.1,256,0.09587033593349081,4
0.1,256,0.09600600959099773,4
0.1,256,0.09614050676820897,4
0.1,256,0.09627404398967251,4
0.1,256,0.09640683717072064,4
0.1,256,0.09653909394292565,4
0.1,256,0.09667101668145166,4
0.1,256,0.09680280573788067,4
0.1,256,0.09693466242618244,4
0.1,256,0.09706679184274805,4
0.1,256,0.09719940561867352,4
0.1,256,0.09733272469767963,4
0.1,256,0.09746698223209836,4
0.1,256,0.09760242669330216,4
0.1,256,0.09773932530200409,4
0.1,256,0.09787796789863898,4
0.1,256,0.09801490793831975,4
0.1,256,0.09814980545887833,4
0.1,256,0.09828299605676825,4
0.1,256,0.09841481478275388,4
0.1,256,0.0985455652338446,4
0.1,256,0.09867552518781715,4
0.1,256,0.09880495294227636,4
0.1,256,0.0989340926648677,4
0.1,256,0.09906317894780299,4
0.1,256,0.0991924407948503,4
0.1,256,0.09932210522205623,4
0.1,256,0.09945240061851897,4
0.1,256,0.09958355999107908,4
0.1,256,0.09971582420397981,4
0.1,256,0.09984944531953491,4
0.1,256,0.09998469014772701,4
0.1,256,0.1,4
0.5,32,1e-06,2
0.5,32,2.1e-06,2
0.5,32,3.31e-06,2
0.5,32,4.641000000000001e-06,2
0.5,32,6.105100000000001e-06,2
0.5,32,7.715610000000002e-06,2
0.5,32,9.487171000000002e-06,2
0.5,32,1.14358881e-05,2
0.5,32,1.357947691e-05,2
0.5,32,1.5937424601e-05,2
0.5,32,1.853116706110001e-05,2
0.5,32,2.138428376721001e-05,2
0.5,32,2.452271214393101e-05,2
0.5,32,2.797498335832411e-05,2
0.5,32,3.177248169415653e-05,2
0.5,32,3.594972986357219e-05,2
0.5,32,4.05447028499294e-05,2
0.5,32,4.559917313492235e-05,2
0.5,32,5.115909044841459e-05,2
0.5,32,5.727499949325605e-05,2
0.5,32,6.400249944258165e-05,2
0.5,32,7.140274938683982e-05,2
0.5,32,7.954302432552381e-05,2
0.5,32,8.849732675807619e-05,2
0.5,32,9.834705943388383e-05,2
0.5,32,0.0001091817653772722,2
0.5,32,0.0001210999419149994,2
0.5,32,0.0001342099361064994,2
0.5,32,0.0001486309297171494,2
0.5,32,0.0001644940226888643,2
0.5,32,0.0001819434249577508,2
0.5,32,0.0002011377674535259,2
0.5,32,0.0002222515441988785,2
0.5,32,0.0002454766986187664,2
0.5,32,0.000271024368480643,2
0.5,32,0.0002991268053287073,2
0.5,32,0.0003300394858615781,2
0.5,32,0.0003640434344477359,2
0.5,32,0.0004014477778925096,2
0.5,32,0.0004425925556817605,2
0.5,32,0.0004878518112499367,2
0.5,32,0.0005376369923749304,2
0.5,32,0.0005924006916124235,2
0.5,32,0.0006526407607736659,2
0.5,32,0.0007189048368510325,2
0.5,32,0.0007917953205361358,2
0.5,32,0.0008719748525897494,2
0.5,32,0.0009601723378487245,3
0.5,32,0.001057189571633597,3
0.5,32,0.001163908528796957,3
0.5,32,0.001281299381676653,3
0.5,32,0.001410429319844318,3
0.5,32,0.00155247225182875,3
0.5,32,0.001708719477011625,3
0.5,32,0.001880591424712788,3
0.5,32,0.002069650567184067,3
0.5,32,0.002277615623902474,3
0.5,32,0.002506377186292721,3
0.5,32,0.002758014904921994,3
0.5,32,0.003034816395414193,3
0.5,32,0.003339298034955613,3
0.5,32,0.003674227838451174,3
0.5,32,0.004042650622296292,3
0.5,32,0.004447915684525921,2
0.5,32,0.004893707252978514,2
0.5,32,0.005384077978276365,2
0.5,32,0.005923485776104002,2
0.5,32,0.006516834353714403,2
0.5,32,0.007169517789085845,2
0.5,32,0.00788746956799443,2
0.5,32,0.008677216524793875,2
0.5,32,0.009545938177273262,2
0.5,32,0.01050153199500059,2
0.5,32,0.01155268519450065,2
0.5,32,0.01270895371395072,2
0.5,32,0.01398084908534579,2
0.5,32,0.01537993399388037,2
0.5,32,0.01691892739326841,2
0.5,32,0.01861182013259525,2
0.5,32,0.02047400214585477,2
0.5,32,0.02252240236044025,2
0.5,32,0.02477564259648428,2
0.5,32,0.02725420685613271,2
0.5,32,0.02998062754174599,3
0.5,32,0.03297969029592059,3
0.5,32,0.03627865932551265,3
0.5,32,0.03990752525806392,3
0.5,32,0.04389927778387032,3
0.5,32,0.04829020556225735,3
0.5,32,0.0531202261184831,3
0.5,32,0.05843324873033141,3
0.5,32,0.06427757360336456,3
0.5,32,0.07070633096370102,3
0.5,32,0.07777796406007113,3
0.5,32,0.08555676046607825,3
0.5,32,0.09411343651268608,3
0.5,32,0.1035257801639547,3
0.5,32,0.1138793581803502,4
0.5,32,0.1252682939983852,4
0.5,32,0.1377961233982238,3
0.5,32,0.1515767357380461,3
0.5,32,0.1667354093118508,4
0.5,32,0.1831349344502144,5
0.5,32,0.1994649252722742,4
0.5,32,0.2162634685993175,5
0.5,32,0.2314655265579607,5
0.5,32,0.2449467062183257,5
0.5,32,0.2574559112350303,5
0.5,32,0.2695442569469497,5
0.5,32,0.2815000220172105,5
0.5,32,0.2924352932361793,5
0.5,32,0.3019953972817982,5
0.5,32,0.3108411290296973,5
0.5,32,0.3196291123458153,4
0.5,32,0.3287168373559257,5
0.5,32,0.3376238903011239,5
0.5,32,0.3463362442115181,5
0.5,32,0.3545054993608313,5
0.5,32,0.3624764247654346,4
0.5,32,0.370694185525089,5
0.5,32,0.3789631697645721,5
0.5,32,0.3870293222554755,4
0.5,32,0.3950747401872198,5
0.5,32,0.403019403152833,4
0.5,32,0.4109745329231796,4
0.5,32,0.4191852526367341,5
0.5,32,0.4271004796785869,5
0.5,32,0.4349324240918944,5
0.5,32,0.4427395954794704,5
0.5,32,0.450380152414837,4
0.5,32,0.4581467781263726,5
0.5,32,0.4660210912244665,5
0.5,32,0.4737512529669177,4
0.5,32,0.4815846418852694,4
0.5,32,0.4899109681427661,5
0.5,32,0.4978495617472247,5
0.5,32,0.5,4
0.5,64,1e-06,2
0.5,64,2.1e-06,2
0.5,64,3.31e-06,2
0.5,64,4.641000000000001e-06,2
0.5,64,6.105100000000001e-06,2
0.5,64,7.715610000000002e-06,2
0.5,64,9.487171000000002e-06,2
0.5,64,1.14358881e-05,2
0.5,64,1.357947691e-05,2
0.5,64,1.5937424601e-05,2
0.5,64,1.853116706110001e-05,2
0.5,64,2.138428376721001e-05,2
0.5,64,2.452271214393101e-05,2
0.5,64,2.797498335832411e-05,2
0.5,64,3.177248169415653e-05,2
0.5,64,3.594972986357219e-05,2
0.5,64,4.05447028499294e-05,2
0.5,64,4.559917313492235e-05,2
0.5,64,5.115909044841459e-05,2
0.5,64,5.727499949325605e-05,2
0.5,64,6.400249944258165e-05,2
0.5,64,7.140274938683982e-05,2
0.5,64,7.954302432552381e-05,2
0.5,64,8.849732675807619e-05,2
0.5,64,9.834705943388383e-05,2
0.5,64,0.0001091817653772722,2
0.5,64,0.0001210999419149994,2
0.5,64,0.0001342099361064994,2
0.5,64,0.0001486309297171494,2
0.5,64,0.0001644940226888643,2
0.5,64,0.0001819434249577508,2
0.5,64,0.0002011377674535259,2
0.5,64,0.0002222515441988785,2
0.5,64,0.0002454766986187664,2
0.5,64,0.000271024368480643,2
0.5,64,0.0002991268053287073,2
0.5,64,0.0003300394858615781,2
0.5,64,0.0003640434344477359,3
0.5,64,0.0004014477778925096,3
0.5,64,0.0004425925556817605,3
0.5,64,0.0004878518112499367,3
0.5,64,0.0005376369923749304,3
0.5,64,0.0005924006916124235,3
0.5,64,0.0006526407607736659,3
0.5,64,0.0007189048368510325,3
0.5,64,0.0007917953205361358,3
0.5,64,0.0008719748525897494,3
0.5,64,0.0009601723378487245,3
0.5,64,0.001057189571633597,3
0.5,64,0.001163908528796957,3
0.5,64,0.001281299381676653,3
0.5,64,0.001410429319844318,3
0.5,64,0.00155247225182875,3
0.5,64,0.001708719477011625,3
0.5,64,0.001880591424712788,3
0.5,64,0.002069650567184067,3
0.5,64,0.002277615623902474,3
0.5,64,0.002506377186292721,3
0.5,64,0.002758014904921994,3
0.5,64,0.003034816395414193,3
0.5,64,0.003339298034955613,3
0.5,64,0.003674227838451174,3
0.5,64,0.004042650622296292,3
0.5,64,0.004447915684525921,3
0.5,64,0.004893707252978514,3
0.5,64,0.005384077978276365,3
0.5,64,0.005923485776104002,3
0.5,64,0.006516834353714403,3
0.5,64,0.007169517789085845,3
0.5,64,0.00788746956799443,3
0.5,64,0.008677216524793875,3
0.5,64,0.009545938177273262,3
0.5,64,0.01050153199500059,3
0.5,64,0.01155268519450065,3
0.5,64,0.01270895371395072,3
0.5,64,0.01398084908534579,3
0.5,64,0.01537993399388037,3
0.5,64,0.01691892739326841,3
0.5,64,0.01861182013259525,3
0.5,64,0.02047400214585477,3
0.5,64,0.02252240236044025,3
0.5,64,0.02477564259648428,3
0.5,64,0.02725420685613271,3
0.5,64,0.02998062754174599,3
0.5,64,0.03297969029592059,3
0.5,64,0.03627865932551265,3
0.5,64,0.03990752525806392,3
0.5,64,0.04389927778387032,4
0.5,64,0.04829020556225735,4
0.5,64,0.0531202261184831,3
0.5,64,0.05843324873033141,3
0.5,64,0.06427757360336456,4
0.5,64,0.07070633096370102,3
0.5,64,0.07777796406007113,4
0.5,64,0.08555676046607825,4
0.5,64,0.09411343651268608,5
0.5,64,0.1025626161129097,5
0.5,64,0.109989867678662,5
0.5,64,0.1166879183926128,5
0.5,64,0.1230792534425691,5
0.5,64,0.1295009197231928,5
0.5,64,0.1354816792880832,5
0.5,64,0.1407416194614929,5
0.5,64,0.1455235644734869,5
0.5,64,0.1501628744557773,5
0.5,64,0.1548977885279931,5
0.5,64,0.1596440157301579,5
0.5,64,0.1639876969882461,5
0.5,64,0.1681211847651067,5
0.5,64,0.1722439985932785,5
0.5,64,0.1762490779240645,4
0.5,64,0.1802608765177273,5
0.5,64,0.1842487531825445,5
0.5,64,0.1881067719696167,4
0.5,64,0.1919996538533579,5
0.5,64,0.1959893977488933,5
0.5,64,0.1997583446967847,5
0.5,64,0.2034124041884375,4
0.5,64,0.2071443614265525,5
0.5,64,0.2109060415310382,4
0.5,64,0.2148548031493444,5
0.5,64,0.2189279574222193,5
0.5,64,0.222656322562915,5
0.5,64,0.2261847983523608,5
0.5,64,0.2297339439931625,4
0.5,64,0.2335345296480745,5
0.5,64,0.2374499245543934,5
0.5,64,0.2414602562556588,5
0.5,64,0.2451611252351419,5
0.5,64,0.2486693638236425,5
0.5,64,0.2522049442965379,5
0.5,64,0.2559965179943171,5
0.5,64,0.2597695621708356,5
0.5,64,0.2634973048701738,5
0.5,64,0.2671402502988878,5
0.5,64,0.2706692806897003,5
0.5,64,0.2742582069518888,5
0.5,64,0.2781291627352458,5
0.5,64,0.2820003087410425,5
0.5,64,0.2856706462153293,5
0.5,64,0.2892899957854292,5
0.5,64,0.29287853435664,5
0.5,64,0.2965858392935348,5
0.5,64,0.3004657101870611,5
0.5,64,0.3043766050461815,5
0.5,64,0.3080923106351656,5
0.5,64,0.3116882611604392,5
0.5,64,0.3153633999122247,5
0.5,64,0.3192479066488482,5
0.5,64,0.3231606291629507,5
0.5,64,0.3271109637015492,5
0.5,64,0.3308989675196153,5
0.5,64,0.3345557587007719,5
0.5,64,0.3382896564601137,5
0.5,64,0.3421730999263335,5
0.5,64,0.3461395602097233,5
0.5,64,0.3499781974430098,5
0.5,64,0.3537925630866277,5
0.5,64,0.3575291772815067,5
0.5,64,0.3613746448297473,5
0.5,64,0.3653982942400471,5
0.5,64,0.3695881291207054,5
0.5,64,0.373515834580618,5
0.5,64,0.3773378242583996,5
0.5,64,0.3811822927270382,5
0.5,64,0.3852283961705637,5
0.5,64,0.389362857346682,5
0.5,64,0.3936153595560125,5
0.5,64,0.3976203722407004,5
0.5,64,0.4015024542556748,5
0.5,64,0.4055176152814557,5
0.5,64,0.4098911446938665,5
0.5,64,0.4140985005648574,5
0.5,64,0.4181964650980868,5
0.5,64,0.4222062034281335,5
0.5,64,0.4261799907228501,5
0.5,64,0.4303528992961705,5
0.5,64,0.4346144597898279,5
0.5,64,0.4387637619264753,5
0.5,64,0.4428242715161742,5
0.5,64,0.4468926012845398,5
0.5,64,0.451009673146395,5
0.5,64,0.4552231623843424,5
0.5,64,0.4593901918699752,5
0.5,64,0.463690231313458,5
0.5,64,0.4678526097901296,5
0.5,64,0.4719996638202469,5
0.5,64,0.4762007573669713,5
0.5,64,0.4804213996099784,5
0.5,64,0.4847406537136921,5
0.5,64,0.4891077135712762,5
0.5,64,0.4933692662005233,5
0.5,64,0.4976096545211454,5
0.5,64,0.5,4
0.5,128,1e-06,2
0.5,128,2.1e-06,2
0.5,128,3.31e-06,2
0.5,128,4.641000000000001e-06,2
0.5,128,6.105100000000001e-06,2
0.5,128,7.715610000000002e-06,2
0.5,128,9.487171000000002e-06,2
0.5,128,1.14358881e-05,2
0.5,128,1.357947691e-05,2
0.5,128,1.5937424601e-05,2
0.5,128,1.853116706110001e-05,2
0.5,128,2.138428376721001e-05,2
0.5,128,2.452271214393101e-05,2
0.5,128,2.797498335832411e-05,2
0.5,128,3.177248169415653e-05,2
0.5,128,3.594972986357219e-05,2
0.5,128,4.05447028499294e-05,2
0.5,128,4.559917313492235e-05,2
0.5,128,5.115909044841459e-05,2
0.5,128,5.727499949325605e-05,2
0.5,128,6.400249944258165e-05,2
0.5,128,7.140274938683982e-05,2
0.5,128,7.954302432552381e-05,2
0.5,128,8.849732675807619e-05,2
0.5,128,9.834705943388383e-05,2
0.5,128,0.0001091817653772722,2
0.5,128,0.0001210999419149994,3
0.5,128,0.0001342099361064994,3
0.5,128,0.0001486309297171494,3
0.5,128,0.0001644940226888643,3
0.5,128,0.0001819434249577508,3
0.5,128,0.0002011377674535259,3
0.5,128,0.0002222515441988785,3
0.5,128,0.0002454766986187664,3
0.5,128,0.000271024368480643,3
0.5,128,0.0002991268053287073,3
0.5,128,0.0003300394858615781,3
0.5,128,0.0003640434344477359,3
0.5,128,0.0004014477778925096,3
0.5,128,0.0004425925556817605,3
0.5,128,0.0004878518112499367,3
0.5,128,0.0005376369923749304,3
0.5,128,0.0005924006916124235,3
0.5,128,0.0006526407607736659,3
0.5,128,0.0007189048368510325,3
0.5,128,0.0007917953205361358,3
0.5,128,0.0008719748525897494,3
0.5,128,0.0009601723378487245,3
0.5,128,0.001057189571633597,3
0.5,128,0.001163908528796957,3
0.5,128,0.001281299381676653,3
0.5,128,0.001410429319844318,3
0.5,128,0.00155247225182875,3
0.5,128,0.001708719477011625,3
0.5,128,0.001880591424712788,3
0.5,128,0.002069650567184067,3
0.5,128,0.002277615623902474,3
0.5,128,0.002506377186292721,3
0.5,128,0.002758014904921994,4
0.5,128,0.003034816395414193,4
0.5,128,0.003339298034955613,4
0.5,128,0.003674227838451174,3
0.5,128,0.004042650622296292,3
0.5,128,0.004447915684525921,3
0.5,128,0.004893707252978514,3
0.5,128,0.005384077978276365,3
0.5,128,0.005923485776104002,3
0.5,128,0.006516834353714403,3
0.5,128,0.007169517789085845,3
0.5,128,0.00788746956799443,3
0.5,128,0.008677216524793875,3
0.5,128,0.009545938177273262,3
0.5,128,0.01050153199500059,3
0.5,128,0.01155268519450065,3
0.5,128,0.01270895371395072,3
0.5,128,0.01398084908534579,3
0.5,128,0.01537993399388037,3
0.5,128,0.01691892739326841,3
0.5,128,0.01861182013259525,4
0.5,128,0.02047400214585477,4
0.5,128,0.02252240236044025,4
0.5,128,0.02477564259648428,4
0.5,128,0.02725420685613271,4
0.5,128,0.02998062754174599,3
0.5,128,0.03297969029592059,3
0.5,128,0.03627865932551265,4
0.5,128,0.03990752525806392,4
0.5,128,0.04389927778387032,5
0.5,128,0.04795997126955809,5
0.5,128,0.05172736045397796,5
0.5,128,0.05534693265897291,5
0.5,128,0.0590243119970652,6
0.5,128,0.06240742328969782,5
0.5,128,0.06531763240405482,6
0.5,128,0.06797920014785989,5
0.5,128,0.07059071421927603,5
0.5,128,0.07331042556179151,5
0.5,128,0.07589162885420482,6
0.5,128,0.07819548547951974,6
0.5,128,0.08036193253032492,6
0.5,128,0.08251712435712677,5
0.5,128,0.08473929151637148,5
0.5,128,0.08700853052171403,5
0.5,128,0.08919482121124669,5
0.5,128,0.09123344394510802,5
0.5,128,0.09317314821330695,5
0.5,128,0.09511671222289365,4
0.5,128,0.0971617435793785,5
0.5,128,0.09917855110925276,5
0.5,128,0.1011898859195314,5
0.5,128,0.1030621337798409,5
0.5,128,0.1048691448815975,5
0.5,128,0.1067153039067313,5
0.5,128,0.1086279666708913,5
0.5,128,0.110609186826113,5
0.5,128,0.1125076666623645,5
0.5,128,0.1142820317403685,5
0.5,128,0.1160238628250787,5
0.5,128,0.1178430435745898,5
0.5,128,0.119730176660272,5
0.5,128,0.1217307168126628,6
0.5,128,0.1235580893467996,5
0.5,128,0.1252834146127965,5
0.5,128,0.1270225003827561,5
0.5,128,0.1288141377185244,5
0.5,128,0.1306183331931122,5
0.5,128,0.1324759658042668,5
0.5,128,0.1342240851620716,5
0.5,128,0.135933350186373,5
0.5,128,0.1377114535497423,5
0.5,128,0.1394836375314946,5
0.5,128,0.1412272993303931,5
0.5,128,0.1430036894022153,5
0.5,128,0.1447230144181869,5
0.5,128,0.1464581391083176,5
0.5,128,0.148319305744135,5
0.5,128,0.1500942631118602,5
0.5,128,0.1518093201646469,5
0.5,128,0.1535455510988232,5
0.5,128,0.1552751118781562,5
0.5,128,0.1570812105018983,5
0.5,128,0.1589673310651794,5
0.5,128,0.1607302232715168,5
0.5,128,0.1624366510220978,5
0.5,128,0.1641714370493567,5
0.5,128,0.1659564518650241,5
0.5,128,0.1677731486640033,5
0.5,128,0.1696141697787715,5
0.5,128,0.1713537230254444,5
0.5,128,0.1730716304449086,5
0.5,128,0.1748467217912417,5
0.5,128,0.176643918081408,5
0.5,128,0.1784178014990808,5
0.5,128,0.1802078054259757,5
0.5,128,0.1819393521192249,5
0.5,128,0.1836947611249919,5
0.5,128,0.1855528285654222,5
0.5,128,0.1873634850574305,5
0.5,128,0.1891216620373046,5
0.5,128,0.1908853705537572,5
0.5,128,0.1926367730930482,5
0.5,128,0.1944686751625226,5
0.5,128,0.1964203043735437,5
0.5,128,0.1982446655663198,5
0.5,128,0.2000105244188396,5
0.5,128,0.2017803143700079,5
0.5,128,0.2035964556310752,5
0.5,128,0.2054442624907248,5
0.5,128,0.2073463763490493,5
0.5,128,0.2091491494592584,5
0.5,128,0.2109354039835048,5
0.5,128,0.2127533065633518,5
0.5,128,0.2146173540209601,5
0.5,128,0.2164501181395681,5
0.5,128,0.2183036891391776,5
0.5,128,0.2201037537800438,5
0.5,128,0.2219378788411233,5
0.5,128,0.2238562505419419,5
0.5,128,0.2257391016881758,5
0.5,128,0.2275708553581282,5
0.5,128,0.2294025951470075,5
0.5,128,0.2312354921196089,5
0.5,128,0.2331500455111127,5
0.5,128,0.2351761485316893,5
0.5,128,0.2370755780808853,5
0.5,128,0.2389307831923709,5
0.5,128,0.2407857212553021,5
0.5,128,0.2427159820647117,5
0.5,128,0.2446389182190715,5
0.5,128,0.246596137627782,5
0.5,128,0.248475097709589,5
0.5,128,0.2503652938319852,5
0.5,128,0.25230148303949,5
0.5,128,0.2542490857567928,5
0.5,128,0.2561657345616438,5
0.5,128,0.2580820529763864,5
0.5,128,0.2599804955147992,5
0.5,128,0.2619272723967797,5
0.5,128,0.2640207919870796,5
